CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription trend,Subscription duration
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,762",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,489",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,708",Renewed,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,416",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,336",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,028",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,626",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,815",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,335",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,063",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,617",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,548",Renewed,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,169",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,923",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,022",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,071",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,838",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,317",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,929",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,150",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,140",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,345",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,760",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,365",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,431",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,935",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,328",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,042",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,012",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,710",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,424",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,939",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,554",Cancelled,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,347",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,445",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,023",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,385",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,499",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,089",Cancelled,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,963",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,351",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,956",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,728",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,294",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,217",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,400",Renewed,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,321",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,882",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,452",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,806",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,700",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,685",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,987",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,222",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,417",Renewed,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,697",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,877",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,332",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,993",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,807",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,537",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,289",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,889",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,623",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,486",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,146",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,950",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,423",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,119",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,958",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,476",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,006",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,252",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,609",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,937",Renewed,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,393",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,516",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,159",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,523",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,680",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,112",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,292",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,302",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,751",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,714",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,015",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,476",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,228",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,801",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,805",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,181",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,665",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,779",Renewed,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,937",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,244",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,290",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,917",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,533",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,764",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,223",Cancelled,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,374",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,064",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,455",Cancelled,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,735",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,583",Cancelled,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,955",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,590",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,251",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,283",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,332",Cancelled,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,671",Renewed,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,335",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,921",Renewed,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,163",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,379",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,613",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,566",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,756",Renewed,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,674",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,983",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,835",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,815",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,899",Cancelled,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,998",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,702",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,334",Renewed,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,029",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,593",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,383",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,483",Cancelled,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,710",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,314",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,556",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,388",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,742",Renewed,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,881",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,371",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,131",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,542",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,566",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,774",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,642",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,521",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,892",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,402",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,669",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,609",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,055",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,202",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,914",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,077",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,092",Cancelled,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,050",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,908",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,811",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,900",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,634",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,932",Cancelled,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,088",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,746",Cancelled,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,305",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,272",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,016",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,520",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,537",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,872",Cancelled,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,265",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,548",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,065",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,338",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,837",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,579",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,129",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,150",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,819",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,199",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,854",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,488",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,111",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,885",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,070",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,157",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,215",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,930",Cancelled,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,092",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,003",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,927",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,259",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,862",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,295",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,766",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,990",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,586",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,084",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,734",Cancelled,365
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,627",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,881",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,856",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,391",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,172",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,256",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,759",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,769",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,711",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,718",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,662",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,172",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,390",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,252",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,011",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,031",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,176",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,700",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,730",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,052",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,187",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,212",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,287",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,787",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,651",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,561",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,754",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,015",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,319",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,602",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,583",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,219",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,347",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,316",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,076",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,652",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,903",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,662",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,465",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,542",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,717",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,881",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,250",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,867",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,977",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,025",Cancelled,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,074",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,826",Renewed,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,789",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,310",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,808",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,524",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,270",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,803",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,553",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,394",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,012",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,764",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,323",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,371",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,797",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,981",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,640",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,836",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,503",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,618",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,878",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,459",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,661",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,930",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,325",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,408",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,032",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,867",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,092",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,262",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,853",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,763",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,017",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,022",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,319",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,580",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,852",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,591",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,465",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,136",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,363",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,831",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,805",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,125",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,789",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,252",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"3,000",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,475",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,946",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,862",Cancelled,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,764",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,334",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,703",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,833",Cancelled,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,126",Cancelled,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,413",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,621",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,353",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,093",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,556",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,533",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,081",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,693",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,444",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,713",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,832",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,161",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,574",Renewed,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,866",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,517",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,808",Cancelled,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,661",Cancelled,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,802",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,464",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,929",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,862",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,860",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,028",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,994",Renewed,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,667",Renewed,366
